"date","S5INFT","S5FINL","S5ENRS","S5HLTH","S5CONS","S5COND","S5INDU","S5UTIL","S5TELS","S5MATR"
"2018-02-27","1196.91","485.11","502.15","988.06","554.75","831.3992","652.52","249.3","155.16","379.68"
"2018-02-28","1188.55","478.88","490.67","971.88","548.98","827.3513","642.76","247.7","153.36","372.92"
"2018-03-01","1168.35","470.02","489.87","956.83","547.07","818.885","630.39","247.55","152.93","369.05"
"2018-03-02","1179.69","471.44","491.86","966.5","551.55","819.6066","629.89","246.95","154.1","368.11"
"2018-03-05","1190.8","477.89","497.11","974.75","556.78","828.8801","637.49","251.78","155.68","373.12"
"2018-03-06","1193.69","479.75","497.31","973.54","557.27","834.8232","640.55","248.35","156.38","377.17"
"2018-03-07","1200.29","478.92","493.18","978.37","552.09","828.6767","640.5","246.54","156.33","375.63"
"2018-03-08","1205.76","480.22","492.6","984.97","557.17","831.155","643.62","248.25","156.99","376.16"
"2018-03-09","1230.29","492.13","502.18","999.36","560.68","844.1996","657.58","248.87","156.9","383.11"
"2018-03-12","1233.97","490.17","501.89","994.91","559.45","846.667","649.91","249.92","157.29","381.97"
"2018-03-13","1219.09","484.81","498.27","996.43","559.37","840.7905","646.4","250.44","157.03","380.4"
"2018-03-14","1218.24","478.99","495.04","990.6","552.29","839.1358","639.08","252.86","155.84","375.38"
"2018-03-15","1219.2","479.41","492.95","989.21","548.73","838.5887","641.16","252.73","155.5","370.59"
"2018-03-16","1218.41","480.3","497.93","989.91","548.78","838.1733","644.55","255.25","155.86","370.81"
"2018-03-19","1192.67","476.2","489.5","973.13","543.31","827.2485","639.26","253.34","154.44","365.21"
"2018-03-20","1192.92","477.18","493.61","974.24","541.44","832.3379","641.43","252.18","152.88","364.89"
"2018-03-21","1185.8","477.01","506.58","970.28","534.29","831.5991","642.19","251.18","151.59","368.94"
"2018-03-22","1153.91","459.37","496.27","942.26","530.01","813.9521","621.15","252.27","149.46","358"
"2018-03-23","1122.4","445.64","493.31","922.73","523.4","798.0488","612.52","248.78","147.07","351.03"
"2018-03-26","1167.62","460.1","502.07","941.74","530.44","821.2816","626.62","251.37","148.42","358.02"
"2018-03-27","1127.09","450.99","497.68","930.93","530.87","805.5547","618.05","255.04","149.19","354.48"
"2018-03-28","1117.33","451.72","487.78","935.52","538.19","795.5923","615.66","254.82","151.64","349.77"
"2018-03-29","1141.62","457.53","498.29","940.73","541.73","806.9718","624.95","256.14","151.65","356.34"
"2018-04-02","1113.28","447.8","488.35","921.22","528.46","784.1133","612.04","254.21","149.46","348.61"
"2018-04-03","1124.52","454","498.79","935.19","535.69","793.7167","620.51","255.09","150.61","353.65"
"2018-04-04","1139.88","459.01","498.1","948.25","543.83","808.1083","623.15","255.63","152.55","355.95"
"2018-04-05","1144.41","462.18","507.14","947.65","545.55","819.1583","629.4","257.65","153.63","362.6"
"2018-04-06","1115.44","450.91","497.8","924.95","540.22","801.6182","612.2","255.82","151.38","353.79"
"2018-04-09","1124.12","453.19","500.13","933.59","539.21","799.6276","610.09","256.12","149.61","355.62"
"2018-04-10","1152.03","460.25","516.73","949.79","541","809.3124","619.44","254.27","153.07","363.01"
"2018-04-11","1146.16","454.47","522.11","941.6","539.84","806.7064","614.77","253.88","150.79","360.17"
"2018-04-12","1160.89","462.76","522.08","947.64","538.81","810.3243","623.67","250.64","150.75","364.03"
"2018-04-13","1157.09","455.57","527.75","946.91","541.5","805.731","622.18","252.37","150.53","363.65"
"2018-04-16","1165.22","457.72","533.1","954.53","547.29","811.7555","628.39","255.85","152.77","368.68"
"2018-04-17","1188.64","457.38","535.23","962.38","548.54","826.9391","633.66","258.53","152.92","372.82"
"2018-04-18","1185.86","455.69","543.5","962.8","543.81","831.0247","640.12","257.52","152.24","375.54"
"2018-04-19","1172.42","462.64","544.26","955.01","526.75","827.9939","638.26","257.31","151.04","371.51"
"2018-04-20","1154.71","462.86","541.48","949.72","517.88","819.5165","635.52","255.02","150.05","369.26"
"2018-04-23","1150.12","462.36","544.78","953.6","517.08","821.3026","635.03","255.26","151.67","368.15"
"2018-04-24","1127.26","459.21","538.93","946.08","513.77","808.3237","617.14","256.91","153.44","358.25"
"2018-04-25","1125.92","458.92","543.32","950.37","514.48","811.3869","618.85","256.99","154.68","360.17"
"2018-04-26","1151.48","459.1","551.49","962.14","517.29","824.2719","616.23","259.64","149.68","362.25"
"2018-04-27","1147.79","459.78","544.78","966.38","520.27","828.4086","615.51","262.13","152.3","361.4"
"2018-04-30","1141.98","455.35","544.56","951.27","517.25","825.3098","607.17","261.39","148.24","356.71"
"2018-05-01","1158.7","455.74","541.54","951.54","512.69","826.6423","604.39","260.66","147.1","356.67"
"2018-05-02","1158.36","450.3","543.68","938.13","502.82","820.783","599.01","260.31","144.51","355.82"
"2018-05-03","1161.72","446.46","542.41","929.95","502.63","817.1602","600.31","260.03","144.24","357.04"
"2018-05-04","1184.62","452.01","544.84","936.97","509.65","827.8447","607.15","261.04","145.32","361.6"
"2018-05-07","1193.98","455.09","545.84","935.96","506.42","830.8176","611.36","259.64","144.44","361.71"
"2018-05-08","1197.42","458.15","550.1","928.65","504.11","827.1221","615.75","253.12","142.56","360.81"
"2018-05-09","1213.88","465.01","561.29","934.33","504.92","830.0103","622.56","251.23","140.95","365.9"
"2018-05-10","1229.46","468.64","565.87","946.27","507.9","832.9297","626.41","254.59","143.64","368.75"
"2018-05-11","1225.49","468.28","565.28","960.18","507.34","834.8109","627.76","255.11","146.65","368.61"
"2018-05-14","1225.28","468","568.85","966.41","507.26","836.1132","626.54","254","146.12","370.04"
"2018-05-15","1213.52","467.26","568.92","953.9","505.07","831.0244","624.24","251.76","144.94","368.96"
"2018-05-16","1218.08","467.72","571.02","958.98","508.94","837.9358","626.56","249.59","145.45","373.2"
"2018-05-17","1212.09","467.35","578.51","959.17","510.35","835.2443","628.47","247.35","144.64","373.98"
"2018-05-18","1206.58","463.09","573.85","961.78","507.12","834.252","631.92","247.01","144.75","374.52"
"2018-05-21","1216.7","466.52","579.4","962.87","509.32","838.85","641.62","248.47","146.91","376.6"
"2018-05-22","1213.53","469.29","571.99","960.21","508.14","834.8319","633.61","249.44","147.12","373.17"
"2018-05-23","1223.92","466.48","571.98","963.43","510.59","841.1861","632.68","251.68","146.49","372.49"
"2018-05-24","1222.43","463.17","562.44","960.21","509.88","842.9164","636.47","253.57","147.36","370.91"
"2018-05-25","1222.42","461.21","547.77","958.6","510.53","844.4909","635.28","254.63","146.49","369.02"
"2018-05-29","1214.37","445.67","546.01","948.39","509.62","837.7731","624.9","254.74","145.66","362.49"
"2018-05-30","1223.17","454.32","563.01","961.44","516.33","844.7461","632.69","256.69","146.78","366.39"
"2018-05-31","1223.45","450.24","558.35","951.46","508.01","840.7598","623.49","256.98","144.87","363.22"
"2018-06-01","1247.55","455.23","561.37","962.68","507.88","846.5786","630.67","253.02","145.23","368.82"
"2018-06-04","1257.42","456.53","556.21","966.33","512.06","856.1841","629.84","250.88","145.08","370.91"
"2018-06-05","1262.82","454.6","554.3","964.88","509.59","861.0901","630.93","249.25","145.81","373.73"
"2018-06-06","1269.56","462.98","557.43","976.2","510.31","869.7693","636.59","243.95","148.01","380.7"
"2018-06-07","1255.77","463.97","566.26","975.49","513.42","871.2962","637.9","245.01","149.81","378.65"
"2018-06-08","1256.13","465.17","565.02","982.33","520.11","873.5126","640.62","244.98","150.11","379.64"
"2018-06-11","1255.99","463.87","567.05","983.31","524.12","876.4838","641.6","244.16","151.11","380"
"2018-06-12","1263.31","462.33","562.79","983.02","525.07","880.8995","641.14","247.3","150.8","380.57"
"2018-06-13","1260.43","460.8","560.5","982.76","523.19","882.0835","635.9","246.63","144.03","376.45"
"2018-06-14","1268.1","456.5","559.3","987.36","523.2","891.0076","633.36","249.52","145.44","376.8"
"2018-06-15","1262.42","456.35","547.51","989.86","530.12","893.1089","631.75","251.23","147.15","374.44"
"2018-06-18","1265.73","456.02","553.66","980.1","522.29","891.3893","629.34","252.11","144.25","373.45"
"2018-06-19","1256.65","454.49","552.17","982.47","525","890.0855","615.87","254.78","146.3","366.67"
"2018-06-20","1260.84","453.08","554.52","984.48","525.57","894.3231","615.98","254.78","144.88","365.24"
"2018-06-21","1250.71","452.23","543.84","979.24","525.95","888.0151","608.67","255.63","144.62","361.61"
"2018-06-22","1245.94","449.85","555.82","983.37","530.4","886.8074","610.32","257.51","146.39","366.59"
"2018-06-25","1217.55","445.2","543.6","974.48","532.75","867.5188","602.73","261.76","146.28","361.24"
"2018-06-26","1223.34","443.56","551.2","971.72","530.37","873.4599","604.7","261.73","145.66","362.55"
"2018-06-27","1205.57","437.95","558.58","962.74","528.97","862.2227","599.95","263.26","145.71","361.23"
"2018-06-28","1218.54","441.71","557.93","964.33","529.85","868.7715","600.89","263.22","149.05","362.82"
"2018-06-29","1218.64","441.15","561.54","965.78","529.08","870.2278","602.1","263.3","148.12","363.65"
"2018-07-02","1230.67","444.07","552.86","969.31","526.29","871.6456","603.27","265.39","148.46","361.98"
"2018-07-03","1213.8","439.39","556.84","971.33","527.29","866.4457","601.02","266.06","150.19","360.8"
"2018-07-05","1231.58","440.41","555.97","981.5","534.97","871.2923","604.07","267.74","150.79","364.28"
"2018-07-06","1246.81","442.61","559.67","995.69","536.62","878.012","606.4","269.71","151.33","366.01"
"2018-07-09","1256.99","452.89","567.93","1002.19","534.07","888.2688","617.36","261.28","149.18","369.46"
"2018-07-10","1259.93","451.21","572.13","1006.33","540.78","890.2608","619.48","263.83","150.87","372.55"
"2018-07-11","1253.51","448.87","559.84","998.35","538.92","888.2278","609.47","266.12","149.29","366.27"
"2018-07-12","1276","449.73","560.96","1009.29","538.35","894.2125","616.29","266.35","150.07","367.07"
"2018-07-13","1275.7","447.65","564.08","1011.6","541.73","896.452","619.95","266.51","148.94","367.05"
"2018-07-16","1271.25","455.69","557.42","1004.65","538.96","898.168","617.22","266.11","149.64","364.13"
"2018-07-17","1281.56","456.39","555.3","1010.06","543.17","899.061","619.56","265.94","149.1","368.93"
"2018-07-18","1280.13","463.37","555.47","1010.88","539.66","898.3474","626.54","264.61","148.56","368.99"
"2018-07-19","1275.85","456.69","555.37","1005.3","538.98","896.4459","626.09","267.08","146.92","366.75"
"2018-07-20","1276.99","457.59","553.41","1003.27","542.14","892.426","625.4","265.06","146.2","365.25"
"2018-07-23","1283.6","463.64","551.23","1005.68","539.29","891.5109","621.54","263.37","146.16","363.41"
"2018-07-24","1290","465.17","558.48","1014.79","540.23","889.0222","624.67","264.26","148.73","368.12"
"2018-07-25","1309.37","466.36","563.52","1026.43","543.77","895.1841","633","264.96","144.44","370.98"
"2018-07-26","1287.9","465.79","569.12","1024.41","546.61","890.6781","638.34","267.99","145.07","373.23"
"2018-07-27","1262.27","466.93","566.22","1017.08","547.5","888.2512","638.34","266.88","147.88","371.89"
"2018-07-30","1239.79","467.04","570.98","1018.07","547.13","881.2838","632.36","265.3","150.76","371.05"
"2018-07-31","1243.45","463.85","569.16","1028.39","549.6","885.1493","645.78","268.11","149.6","374.38"
"2018-08-01","1255.48","463.83","561.58","1028.9","544.76","881.2319","637.5","265.88","149.49","370.74"
"2018-08-02","1272.67","464.02","558.66","1031.9","550.67","886.7762","636.44","267.29","149.76","368.08"
"2018-08-03","1277.05","466.49","556.06","1038.48","557.13","889.7292","636.98","270.05","151.16","371.26"
"2018-08-06","1284.6","468.48","557.93","1039.95","557.46","895.7239","637.76","270.39","151.03","371.64"
"2018-08-07","1288.83","470.75","561.93","1039.83","554.3","899.6982","642.24","269.8","151.66","372.59"
"2018-08-08","1292.47","471.96","557.65","1041.49","550.02","900.7858","639.6","268.35","151.85","371.45"
"2018-08-09","1291.77","469.3","552.7","1040.43","548.16","904.2381","635.94","269.44","153.34","373.3"
"2018-08-10","1281.29","463.85","554.18","1036.36","546.42","896.7816","630.79","268.35","152.21","367.96"
"2018-08-13","1279.42","459.14","547.44","1036.45","546.01","892.172","627.51","268.59","151.92","364.13"
"2018-08-14","1287.33","463.08","548.87","1041.11","549.51","900.6834","631.62","269.04","153.01","366.91"
"2018-08-15","1273.61","459.95","529.59","1039.47","551.91","889.7071","628.56","271.09","154.07","361.22"
"2018-08-16","1276.82","465.69","532.85","1048.99","560.31","893.7239","635.85","274.12","157.17","363.45"
"2018-08-17","1279.16","466.68","534.27","1052.91","564.08","894.7785","639.72","275.17","157.77","366.13"
"2018-08-20","1277.2","468.32","537.8","1056.22","563.93","900.2933","643.8","274.22","157.89","368.75"
"2018-08-21","1278.14","470.06","540.46","1056.06","559.59","908.295","648.64","272.25","158.96","370.17"
"2018-08-22","1284.25","468.82","546.93","1057.21","556.09","909.3587","642.6","270.14","155.75","368.52"
"2018-08-23","1286.61","466.41","544.07","1056.17","554.9","907.6688","640.2","270.1","155.61","365.95"
"2018-08-24","1300.75","467.79","548.4","1060.95","553.97","913.064","642.92","271.28","156.61","370.4"
"2018-08-27","1313.3","474.04","552.44","1064.54","554.34","919.4608","650.79","269.55","157.19","375.85"
"2018-08-28","1316.12","473.55","549.94","1065.54","552.56","921.1098","650.04","268.98","156.43","374.55"
"2018-08-29","1329.47","473.44","553.39","1072.53","553.01","931.4305","650.52","270.56","155.24","377.29"
"2018-08-30","1325.59","469.72","551.63","1071.37","551.43","925.786","645.49","270.91","154.64","372.56"
"2018-08-31","1327.21","469.32","547.58","1071.38","551.48","929.2281","645.72","269.7","153.99","371.6"
"2018-09-04","1323.19","471.81","546.02","1063.58","550.25","931.5062","645.69","271.17","152.27","368.59"
"2018-09-05","1303.36","471.96","545.58","1066.46","556.72","921.2615","649.61","274.62","153.53","370.84"
"2018-09-06","1292.79","469.17","535.06","1066.42","557.96","918.1855","651.75","275.68","154.65","371.5"
"2018-09-07","1288.34","468.63","534.93","1068.04","556.93","917.8933","649.72","272.37","154.1","369.51"
"2018-09-10","1292.41","468.26","534.83","1064.73","558.89","921.1218","653.19","273.96","154.85","369.83"
"2018-09-11","1303.24","468.8","540.06","1064.47","556.73","928.686","652.77","273.01","156.53","370.53"
"2018-09-12","1296.77","464.61","542.82","1070.31","563.72","930.7236","655.18","272.77","158.75","370.57"
"2018-09-13","1311.64","463.92","542.83","1082.49","561.71","931.3862","658.5","274.87","159.23","371.77"
"2018-09-14","1311.93","466.98","545.87","1078.91","560.42","928.725","661.9","273.39","158.55","371.61"
"2018-09-17","1293.67","465.32","546.77","1075.33","562.39","916.9206","662.08","274.22","158.81","372.7"
"2018-09-18","1301.71","467.25","550.58","1081.03","559.93","928.5768","668","273.64","158.75","372.89"
"2018-09-19","1300.39","475.47","552.68","1079.83","559.1","928.8687","667.72","267.83","156.61","377.06"
"2018-09-20","1315.67","479.29","552.36","1089.86","565.6","935.0063","668.47","268.15","157.32","381.03"
"2018-09-21","1311.17","477.54","556.34","1091.93","567.05","932.3929","670.54","269.2","158.86","380.16"
"2018-09-24","1315.29","472.47","564.51","1093.68","558.54","927.0764","661.72","266.82","159.19","374.81"
"2018-09-25","1314.71","470.66","567.74","1090.61","554.47","932.5428","659.53","263.56","159.33","373.03"
"2018-09-26","1309.37","464.66","562.11","1092.83","554.78","934.3609","658.56","260.81","159.9","369.2"
"2018-09-27","1316.38","463.09","562.37","1097.69","553.69","939.4098","659.4","263.31","161.18","365.6"
"2018-09-28","1322.07","458.18","560.91","1101.37","554.91","938.228","659.07","267.28","160.55","363.12"
"2018-10-01","1328.55","459.77","569.13","1107.28","554.55","936.3893","665.01","266.47","160.38","366.91"
"2018-10-02","1328.41","459.98","569.86","1106.22","557.97","922.9703","666.27","269.9","160.55","368.55"
"2018-10-03","1332.87","463.73","574.55","1103.66","552.05","918.9711","669.25","266.59","160.99","365.75"
