"date","PX_LAST","PE_RATIO","PX_TO_BOOK_RATIO","PX_TO_SALES_RATIO","FREE_CASH_FLOW_YIELD","EST_LTG_EPS_AGGTE","TOT_DEBT_TO_TOT_ASSET","EARN_YLD"
"1990-10-09"," 49.32"," 15.6498","0.9654","0.9166"," 16.03","0","26.35"," 6.3898"
"1990-10-10"," 48.43"," 15.3218","0.9477","0.8969"," 16.37","0","26.35"," 6.5267"
"1990-10-11"," 47.20"," 15.0130","0.9244","0.8770"," 16.72","0","26.35"," 6.6609"
"1990-10-12"," 48.33"," 15.3699","0.9488","0.8978"," 16.34","0","26.35"," 6.5062"
"1990-10-15"," 48.99"," 15.6264","0.9611","0.9134"," 15.96","0","26.35"," 6.3994"
"1990-10-16"," 47.84"," 15.2672","0.9373","0.8910"," 16.40","0","26.35"," 6.5500"
"1990-10-17"," 47.42"," 15.1117","0.9278","0.8833"," 16.45","0","26.35"," 6.6174"
"1990-10-18"," 48.73"," 15.5974","0.9544","0.9105"," 15.99","0","26.35"," 6.4113"
"1990-10-19"," 49.79"," 16.0729","0.9770","0.9375"," 15.55","0","26.35"," 6.2216"
"1990-10-22"," 50.52"," 16.2392","0.9899","0.9482"," 15.39","0","26.35"," 6.1579"
"1990-10-23"," 50.08"," 16.1147","0.9831","0.9392"," 15.58","0","26.35"," 6.2055"
"1990-10-24"," 50.08"," 16.1663","0.9855","0.9414"," 15.56","0","26.35"," 6.1857"
"1990-10-25"," 49.41"," 15.9749","0.9731","0.9290"," 15.77","0","26.35"," 6.2598"
"1990-10-26"," 47.56"," 15.3716","0.9399","0.8933"," 16.36","0","26.35"," 6.5055"
"1990-10-29"," 46.29"," 14.9795","0.9158","0.8710"," 16.76","0","26.35"," 6.6758"
"1990-10-30"," 46.71"," 15.1895","0.9232","0.8802"," 16.64","0","26.35"," 6.5835"
"1990-10-31"," 46.74"," 15.2006","0.9249","0.8802"," 16.69","0","26.35"," 6.5787"
"1990-11-01"," 47.76"," 15.5450","0.9431","0.8996"," 16.29","0","26.35"," 6.4329"
"1990-11-02"," 50.23"," 16.3287","0.9927","0.9459"," 15.47","0","26.35"," 6.1242"
"1990-11-05"," 51.48"," 16.7442","1.0188","0.9710"," 15.01","0","26.35"," 5.9722"
"1990-11-06"," 50.83"," 16.5670","1.0070","0.9594"," 15.21","0","26.35"," 6.0361"
"1990-11-07"," 50.12"," 16.3269","0.9927","0.9462"," 15.42","0","26.35"," 6.1249"
"1990-11-08"," 50.78"," 16.5520","1.0041","0.9594"," 15.18","0","26.35"," 6.0416"
"1990-11-09"," 52.08"," 16.9605","1.0305","0.9839"," 14.80","0","26.35"," 5.8961"
"1990-11-12"," 54.58"," 17.8098","1.0806","1.0358"," 14.14","0","26.35"," 5.6149"
